Time	zeta=0.000035	zeta=0.002	zeta=0.004	zeta=0.015	zeta=0.023	zeta=0.052	zeta=0.08	zeta=0.31
3.870000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908628e-01	2.212693e-01	1.007737e-01	5.634166e-02	6.165654e-03
3.880000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908624e-01	2.212686e-01	1.007737e-01	5.634165e-02	6.165654e-03
3.890000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908620e-01	2.212678e-01	1.007736e-01	5.634164e-02	6.165654e-03
3.900000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908615e-01	2.212671e-01	1.007736e-01	5.634164e-02	6.165654e-03
3.910000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908611e-01	2.212662e-01	1.007736e-01	5.634163e-02	6.165654e-03
3.920000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908606e-01	2.212654e-01	1.007735e-01	5.634162e-02	6.165654e-03
3.930000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908601e-01	2.212645e-01	1.007735e-01	5.634161e-02	6.165655e-03
3.940000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908595e-01	2.212635e-01	1.007734e-01	5.634161e-02	6.165655e-03
3.950000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908590e-01	2.212625e-01	1.007734e-01	5.634160e-02	6.165655e-03
3.960000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908584e-01	2.212615e-01	1.007733e-01	5.634159e-02	6.165655e-03
3.970000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908578e-01	2.212604e-01	1.007733e-01	5.634158e-02	6.165655e-03
3.980000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908571e-01	2.212592e-01	1.007733e-01	5.634157e-02	6.165655e-03
3.990000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908564e-01	2.212580e-01	1.007732e-01	5.634156e-02	6.165655e-03
4.000000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908557e-01	2.212567e-01	1.007732e-01	5.634155e-02	6.165655e-03
4.010000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908549e-01	2.212554e-01	1.007731e-01	5.634154e-02	6.165655e-03
4.020000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908541e-01	2.212540e-01	1.007730e-01	5.634153e-02	6.165655e-03
4.030000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908532e-01	2.212525e-01	1.007730e-01	5.634151e-02	6.165655e-03
4.040000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908523e-01	2.212510e-01	1.007729e-01	5.634150e-02	6.165655e-03
4.050000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908514e-01	2.212494e-01	1.007729e-01	5.634149e-02	6.165655e-03
4.060000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908503e-01	2.212476e-01	1.007728e-01	5.634147e-02	6.165655e-03
4.070000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908493e-01	2.212458e-01	1.007727e-01	5.634146e-02	6.165655e-03
4.080000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908481e-01	2.212440e-01	1.007727e-01	5.634144e-02	6.165655e-03
4.090000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908469e-01	2.212420e-01	1.007726e-01	5.634143e-02	6.165655e-03
4.100000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908457e-01	2.212399e-01	1.007725e-01	5.634141e-02	6.165655e-03
4.110000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908444e-01	2.212378e-01	1.007724e-01	5.634139e-02	6.165655e-03
4.120000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908430e-01	2.212355e-01	1.007723e-01	5.634137e-02	6.165655e-03
4.130000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908415e-01	2.212331e-01	1.007722e-01	5.634135e-02	6.165655e-03
4.140000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908400e-01	2.212306e-01	1.007721e-01	5.634133e-02	6.165655e-03
4.150000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908384e-01	2.212279e-01	1.007720e-01	5.634131e-02	6.165655e-03
4.160000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908367e-01	2.212251e-01	1.007719e-01	5.634129e-02	6.165655e-03
4.170000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908349e-01	2.212221e-01	1.007718e-01	5.634127e-02	6.165655e-03
4.180000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908330e-01	2.212190e-01	1.007717e-01	5.634124e-02	6.165655e-03
4.190000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908310e-01	2.212158e-01	1.007715e-01	5.634122e-02	6.165655e-03
4.200000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908289e-01	2.212125e-01	1.007714e-01	5.634119e-02	6.165655e-03
4.210000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908266e-01	2.212090e-01	1.007713e-01	5.634116e-02	6.165655e-03
4.220000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908243e-01	2.212053e-01	1.007711e-01	5.634114e-02	6.165655e-03
4.230000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908218e-01	2.212013e-01	1.007710e-01	5.634111e-02	6.165655e-03
4.240000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908191e-01	2.211972e-01	1.007708e-01	5.634108e-02	6.165655e-03
4.250000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908163e-01	2.211928e-01	1.007707e-01	5.634105e-02	6.165655e-03
4.260000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908134e-01	2.211883e-01	1.007705e-01	5.634101e-02	6.165655e-03
4.270000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908103e-01	2.211835e-01	1.007704e-01	5.634098e-02	6.165655e-03
4.280000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908071e-01	2.211785e-01	1.007702e-01	5.634095e-02	6.165655e-03
4.290000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908037e-01	2.211733e-01	1.007700e-01	5.634091e-02	6.165655e-03
4.300000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.908001e-01	2.211679e-01	1.007699e-01	5.634088e-02	6.165655e-03
4.310000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.907963e-01	2.211622e-01	1.007697e-01	5.634084e-02	6.165655e-03
4.320000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.907923e-01	2.211561e-01	1.007695e-01	5.634080e-02	6.165655e-03
4.330000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.907881e-01	2.211497e-01	1.007693e-01	5.634076e-02	6.165655e-03
4.340000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.907837e-01	2.211428e-01	1.007690e-01	5.634071e-02	6.165655e-03
4.350000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.907790e-01	2.211356e-01	1.007688e-01	5.634067e-02	6.165655e-03
4.360000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.907741e-01	2.211280e-01	1.007686e-01	5.634063e-02	6.165655e-03
4.370000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.907690e-01	2.211202e-01	1.007683e-01	5.634058e-02	6.165655e-03
4.380000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.907635e-01	2.211122e-01	1.007681e-01	5.634053e-02	6.165655e-03
4.390000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.907576e-01	2.211038e-01	1.007678e-01	5.634048e-02	6.165655e-03
4.400000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.907514e-01	2.210951e-01	1.007675e-01	5.634042e-02	6.165655e-03
4.410000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.907448e-01	2.210858e-01	1.007672e-01	5.634037e-02	6.165655e-03
4.420000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.907379e-01	2.210758e-01	1.007669e-01	5.634031e-02	6.165655e-03
4.430000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.907308e-01	2.210652e-01	1.007665e-01	5.634025e-02	6.165655e-03
4.440000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.907233e-01	2.210539e-01	1.007662e-01	5.634018e-02	6.165655e-03
4.450000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.907155e-01	2.210420e-01	1.007658e-01	5.634011e-02	6.165655e-03
4.460000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.907072e-01	2.210298e-01	1.007654e-01	5.634004e-02	6.165655e-03
4.470000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.906983e-01	2.210172e-01	1.007650e-01	5.633997e-02	6.165655e-03
4.480000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.906888e-01	2.210044e-01	1.007646e-01	5.633989e-02	6.165655e-03
4.490000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.906787e-01	2.209911e-01	1.007642e-01	5.633981e-02	6.165655e-03
4.500000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.906682e-01	2.209769e-01	1.007637e-01	5.633973e-02	6.165655e-03
4.510000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.906573e-01	2.209617e-01	1.007633e-01	5.633964e-02	6.165655e-03
4.520000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.906460e-01	2.209451e-01	1.007628e-01	5.633955e-02	6.165655e-03
4.530000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.906342e-01	2.209272e-01	1.007623e-01	5.633945e-02	6.165655e-03
4.540000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.906216e-01	2.209082e-01	1.007618e-01	5.633935e-02	6.165655e-03
4.550000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.906080e-01	2.208886e-01	1.007613e-01	5.633924e-02	6.165655e-03
4.560000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.905934e-01	2.208688e-01	1.007607e-01	5.633913e-02	6.165655e-03
4.570000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.905777e-01	2.208488e-01	1.007602e-01	5.633902e-02	6.165655e-03
4.580000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.905613e-01	2.208285e-01	1.007596e-01	5.633890e-02	6.165655e-03
4.590000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.905443e-01	2.208073e-01	1.007590e-01	5.633878e-02	6.165655e-03
4.600000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.905269e-01	2.207843e-01	1.007583e-01	5.633865e-02	6.165655e-03
4.610000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.905089e-01	2.207589e-01	1.007576e-01	5.633851e-02	6.165655e-03
4.620000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.904900e-01	2.207309e-01	1.007569e-01	5.633837e-02	6.165655e-03
4.630000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.904696e-01	2.207007e-01	1.007562e-01	5.633823e-02	6.165655e-03
4.640000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.904473e-01	2.206691e-01	1.007554e-01	5.633808e-02	6.165655e-03
4.650000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.904231e-01	2.206373e-01	1.007546e-01	5.633793e-02	6.165655e-03
4.660000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.903974e-01	2.206060e-01	1.007538e-01	5.633777e-02	6.165655e-03
4.670000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.903710e-01	2.205751e-01	1.007529e-01	5.633760e-02	6.165655e-03
4.680000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.903442e-01	2.205437e-01	1.007520e-01	5.633743e-02	6.165655e-03
4.690000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.903171e-01	2.205099e-01	1.007510e-01	5.633725e-02	6.165655e-03
4.700000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.902890e-01	2.204719e-01	1.007500e-01	5.633706e-02	6.165655e-03
4.710000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.902586e-01	2.204285e-01	1.007489e-01	5.633687e-02	6.165655e-03
4.720000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.902248e-01	2.203800e-01	1.007477e-01	5.633667e-02	6.165655e-03
4.730000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.901873e-01	2.203280e-01	1.007466e-01	5.633646e-02	6.165655e-03
4.740000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.901466e-01	2.202752e-01	1.007453e-01	5.633625e-02	6.165655e-03
4.750000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.901043e-01	2.202243e-01	1.007441e-01	5.633603e-02	6.165655e-03
4.760000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.900619e-01	2.201763e-01	1.007427e-01	5.633579e-02	6.165655e-03
4.770000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.900202e-01	2.201300e-01	1.007414e-01	5.633555e-02	6.165655e-03
4.780000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.899782e-01	2.200820e-01	1.007400e-01	5.633530e-02	6.165655e-03
4.790000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.899336e-01	2.200276e-01	1.007385e-01	5.633504e-02	6.165655e-03
4.800000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.898836e-01	2.199628e-01	1.007370e-01	5.633477e-02	6.165655e-03
4.810000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.898262e-01	2.198863e-01	1.007354e-01	5.633448e-02	6.165655e-03
4.820000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.897620e-01	2.198005e-01	1.007338e-01	5.633418e-02	6.165655e-03
4.830000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.896938e-01	2.197111e-01	1.007320e-01	5.633387e-02	6.165655e-03
4.840000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.896256e-01	2.196249e-01	1.007302e-01	5.633355e-02	6.165655e-03
4.850000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.895602e-01	2.195472e-01	1.007284e-01	5.633321e-02	6.165655e-03
4.860000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.894976e-01	2.194783e-01	1.007264e-01	5.633286e-02	6.165655e-03
4.870000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.894337e-01	2.194128e-01	1.007244e-01	5.633249e-02	6.165655e-03
4.880000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.893619e-01	2.193404e-01	1.007223e-01	5.633210e-02	6.165655e-03
4.890000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.892765e-01	2.192499e-01	1.007201e-01	5.633170e-02	6.165655e-03
4.900000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.891757e-01	2.191343e-01	1.007179e-01	5.633128e-02	6.165655e-03
4.910000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.890637e-01	2.189940e-01	1.007155e-01	5.633084e-02	6.165655e-03
4.920000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.889493e-01	2.188390e-01	1.007131e-01	5.633039e-02	6.165655e-03
4.930000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.888415e-01	2.186854e-01	1.007105e-01	5.632991e-02	6.165655e-03
4.940000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.887441e-01	2.185489e-01	1.007079e-01	5.632941e-02	6.165655e-03
4.950000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.886526e-01	2.184384e-01	1.007050e-01	5.632889e-02	6.165655e-03
4.960000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.885540e-01	2.183490e-01	1.007021e-01	5.632835e-02	6.165655e-03
4.970000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.884331e-01	2.182626e-01	1.006989e-01	5.632778e-02	6.165655e-03
4.980000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.882804e-01	2.181527e-01	1.006956e-01	5.632719e-02	6.165655e-03
4.990000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.880987e-01	2.179950e-01	1.006921e-01	5.632657e-02	6.165655e-03
5.000000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.879036e-01	2.177791e-01	1.006885e-01	5.632593e-02	6.165655e-03
5.010000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.877170e-01	2.175153e-01	1.006846e-01	5.632527e-02	6.165655e-03
5.020000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.875558e-01	2.172340e-01	1.006807e-01	5.632457e-02	6.165655e-03
5.030000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.874206e-01	2.169750e-01	1.006766e-01	5.632385e-02	6.165655e-03
5.040000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.872917e-01	2.167720e-01	1.006724e-01	5.632311e-02	6.165655e-03
5.050000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.871356e-01	2.166353e-01	1.006680e-01	5.632233e-02	6.165655e-03
5.060000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.869210e-01	2.165427e-01	1.006635e-01	5.632153e-02	6.165655e-03
5.070000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.866378e-01	2.164431e-01	1.006589e-01	5.632069e-02	6.165655e-03
5.080000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.863055e-01	2.162738e-01	1.006541e-01	5.631983e-02	6.165655e-03
5.090000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.859675e-01	2.159866e-01	1.006491e-01	5.631894e-02	6.165655e-03
5.100000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.856717e-01	2.155721e-01	1.006439e-01	5.631801e-02	6.165655e-03
5.110000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.854442e-01	2.150694e-01	1.006383e-01	5.631705e-02	6.165655e-03
5.120000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.852701e-01	2.145576e-01	1.006324e-01	5.631605e-02	6.165655e-03
5.130000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.850917e-01	2.141274e-01	1.006263e-01	5.631501e-02	6.165655e-03
5.140000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.848327e-01	2.138445e-01	1.006198e-01	5.631393e-02	6.165655e-03
5.150000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.844378e-01	2.137156e-01	1.006130e-01	5.631280e-02	6.165655e-03
5.160000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.839072e-01	2.136741e-01	1.006061e-01	5.631163e-02	6.165655e-03
5.170000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.833036e-01	2.135953e-01	1.005989e-01	5.631041e-02	6.165655e-03
5.180000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.827272e-01	2.133417e-01	1.005916e-01	5.630913e-02	6.165655e-03
5.190000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.822716e-01	2.128216e-01	1.005841e-01	5.630780e-02	6.165655e-03
5.200000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.819729e-01	2.120348e-01	1.005765e-01	5.630641e-02	6.165655e-03
5.210000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.817764e-01	2.110855e-01	1.005686e-01	5.630496e-02	6.165655e-03
5.220000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.815435e-01	2.101530e-01	1.005604e-01	5.630345e-02	6.165655e-03
5.230000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.811148e-01	2.094285e-01	1.005517e-01	5.630188e-02	6.165655e-03
5.240000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.803991e-01	2.090421e-01	1.005424e-01	5.630024e-02	6.165655e-03
5.250000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.794271e-01	2.089961e-01	1.005324e-01	5.629853e-02	6.165655e-03
5.260000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.783440e-01	2.091400e-01	1.005217e-01	5.629676e-02	6.165655e-03
5.270000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.773514e-01	2.092050e-01	1.005102e-01	5.629491e-02	6.165655e-03
5.280000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.766273e-01	2.089030e-01	1.004980e-01	5.629300e-02	6.165655e-03
5.290000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.762380e-01	2.080489e-01	1.004851e-01	5.629100e-02	6.165655e-03
5.300000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.760657e-01	2.066477e-01	1.004719e-01	5.628893e-02	6.165655e-03
5.310000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.758230e-01	2.049089e-01	1.004584e-01	5.628678e-02	6.165655e-03
5.320000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.751915e-01	2.031815e-01	1.004448e-01	5.628453e-02	6.165655e-03
5.330000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.740050e-01	2.018468e-01	1.004311e-01	5.628219e-02	6.165655e-03
5.340000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.723316e-01	2.011839e-01	1.004175e-01	5.627974e-02	6.165655e-03
5.350000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.704250e-01	2.012487e-01	1.004037e-01	5.627718e-02	6.165655e-03
5.360000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.686412e-01	2.018060e-01	1.003894e-01	5.627450e-02	6.165655e-03
5.370000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.673313e-01	2.023657e-01	1.003745e-01	5.627169e-02	6.165655e-03
5.380000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.666970e-01	2.023494e-01	1.003584e-01	5.626874e-02	6.165655e-03
5.390000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.666178e-01	2.013326e-01	1.003408e-01	5.626566e-02	6.165655e-03
5.400000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.666006e-01	1.992264e-01	1.003216e-01	5.626244e-02	6.165655e-03
5.410000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.660092e-01	1.963145e-01	1.003007e-01	5.625907e-02	6.165655e-03
5.420000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.644501e-01	1.931534e-01	1.002782e-01	5.625556e-02	6.165655e-03
5.430000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.619358e-01	1.904161e-01	1.002545e-01	5.625191e-02	6.165655e-03
5.440000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.587782e-01	1.887006e-01	1.002301e-01	5.624813e-02	6.165655e-03
5.450000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.554819e-01	1.883398e-01	1.002055e-01	5.624421e-02	6.165655e-03
5.460000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.526836e-01	1.892422e-01	1.001813e-01	5.624017e-02	6.165655e-03
5.470000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.509742e-01	1.908179e-01	1.001578e-01	5.623600e-02	6.165655e-03
5.480000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.505961e-01	1.920962e-01	1.001351e-01	5.623171e-02	6.165655e-03
5.490000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.511223e-01	1.920885e-01	1.001127e-01	5.622729e-02	6.165655e-03
5.500000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.514834e-01	1.902162e-01	1.000901e-01	5.622274e-02	6.165655e-03
5.510000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.505976e-01	1.865223e-01	1.000661e-01	5.621804e-02	6.165655e-03
5.520000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.480177e-01	1.815852e-01	1.000396e-01	5.621317e-02	6.165655e-03
5.530000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.438587e-01	1.763175e-01	1.000096e-01	5.620811e-02	6.165655e-03
5.540000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.385458e-01	1.717238e-01	9.997518e-02	5.620284e-02	6.165655e-03
5.550000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.328441e-01	1.686910e-01	9.993609e-02	5.619731e-02	6.165655e-03
5.560000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.278069e-01	1.677784e-01	9.989269e-02	5.619151e-02	6.165655e-03
5.570000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.245031e-01	1.690325e-01	9.984598e-02	5.618539e-02	6.165655e-03
5.580000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.235978e-01	1.718387e-01	9.979757e-02	5.617895e-02	6.165655e-03
5.590000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.248524e-01	1.749187e-01	9.974930e-02	5.617215e-02	6.165655e-03
5.600000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.268428e-01	1.766631e-01	9.970304e-02	5.616499e-02	6.165655e-03
5.610000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.275467e-01	1.758238e-01	9.966010e-02	5.615747e-02	6.165655e-03
5.620000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.257026e-01	1.720368e-01	9.962104e-02	5.614959e-02	6.165655e-03
5.630000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.211002e-01	1.657891e-01	9.958528e-02	5.614139e-02	6.165655e-03
5.640000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.139749e-01	1.580873e-01	9.955102e-02	5.613287e-02	6.165655e-03
5.650000e+02	4.990372e-01	4.663732e-01	4.322275e-01	2.050619e-01	1.501693e-01	9.951551e-02	5.612409e-02	6.165655e-03
5.660000e+02	4.990372e-01	4.663732e-01	4.322275e-01	1.956393e-01	1.432361e-01	9.947529e-02	5.611506e-02	6.165655e-03
5.670000e+02	4.990372e-01	4.663732e-01	4.322275e-01	1.872430e-01	1.382802e-01	9.942694e-02	5.610582e-02	6.165655e-03
5.680000e+02	4.990372e-01	4.663732e-01	4.322275e-01	1.812799e-01	1.359444e-01	9.936774e-02	5.609639e-02	6.165655e-03
5.690000e+02	4.990372e-01	4.663732e-01	4.322275e-01	1.787002e-01	1.364298e-01	9.929627e-02	5.608676e-02	6.165655e-03
5.700000e+02	4.990372e-01	4.663732e-01	4.322275e-01	1.797282e-01	1.394227e-01	9.921304e-02	5.607692e-02	6.165655e-03
5.710000e+02	4.990372e-01	4.663732e-01	4.322275e-01	1.835072e-01	1.440075e-01	9.912055e-02	5.606682e-02	6.165655e-03
5.720000e+02	4.990372e-01	4.663732e-01	4.322275e-01	1.878434e-01	1.486300e-01	9.902319e-02	5.605640e-02	6.165655e-03
5.730000e+02	4.990372e-01	4.663732e-01	4.322275e-01	1.899550e-01	1.513877e-01	9.892660e-02	5.604557e-02	6.165655e-03
5.740000e+02	4.990372e-01	4.663732e-01	4.322275e-01	1.882258e-01	1.508165e-01	9.883653e-02	5.603422e-02	6.165655e-03
5.750000e+02	4.990372e-01	4.663732e-01	4.322275e-01	1.825075e-01	1.465611e-01	9.875786e-02	5.602223e-02	6.165655e-03
5.760000e+02	4.990372e-01	4.663732e-01	4.322275e-01	1.732599e-01	1.392288e-01	9.869323e-02	5.600948e-02	6.165655e-03
5.770000e+02	4.990372e-01	4.663732e-01	4.322275e-01	1.615332e-01	1.299100e-01	9.864230e-02	5.599584e-02	6.165655e-03
5.780000e+02	4.990372e-01	4.663732e-01	4.322275e-01	1.488483e-01	1.198441e-01	9.860107e-02	5.598123e-02	6.165655e-03
5.790000e+02	4.990372e-01	4.663732e-01	4.322275e-01	1.367647e-01	1.102093e-01	9.856230e-02	5.596556e-02	6.165655e-03
